2026-09-24 15:51:32.101 [INFO] [PID 20948] [TID 2] WEB: Web document load завершён. | {"title":"Редактор","url":"file:///C:/Users/Admin/AppData/Local/Temp/.net/AssistQuestEditor/fT7OzD1l6iP9/Web/main.html?v=1.0.40.181"}
2026-09-24 15:51:32.104 [INFO] [PID 20948] [TID 2] WebView2: NavigationCompleted. | form=Редактор; success=True; error=Unknown
2026-09-24 15:51:32.104 [INFO] [PID 20948] [TID 2] WebView2: browser ready. | form=Редактор; page=main.html
2026-09-24 15:51:32.111 [INFO] [PID 20948] [TID 2] CampaignStore: каталог загружен. | campaigns=1; root=C:\Users\Admin\Documents\Assist Quest Editor\worlds\Демо Мир; readOnly=False
2026-09-24 15:51:32.112 [INFO] [PID 20948] [TID 2] CampaignStore: каталог ограничен миром. | world=C:\Users\Admin\Documents\Assist Quest Editor\worlds\Демо Мир; campaigns=1
2026-09-24 15:51:32.121 [INFO] [PID 20948] [TID 2] WebView2: начало инициализации. | form=Симулятор; page=simulator.html
2026-09-24 15:51:32.176 [INFO] [PID 20948] [TID 2] WebView2: CoreWebView2 создан. | browser=153.0.4234.48
2026-09-24 15:51:32.177 [INFO] [PID 20948] [TID 2] WebView2: Navigate. | form=Симулятор; uri=file:///C:/Users/Admin/AppData/Local/Temp/.net/AssistQuestEditor/fT7OzD1l6iP9/Web/simulator.html?v=1.0.40.181; sourceExists=True; sourceBytes=9508
2026-09-24 15:51:32.246 [INFO] [PID 20948] [TID 2] WEB: Simulator Web UI готов. | {"canvas":true,"side":true,"url":"file:///C:/Users/Admin/AppData/Local/Temp/.net/AssistQuestEditor/fT7OzD1l6iP9/Web/simulator.html?v=1.0.40.181"}
2026-09-24 15:51:32.248 [INFO] [PID 20948] [TID 2] WEB: Simulator interface layer готов. | {"layer":true,"supportsDialogue":true,"supportsChoice":true}
2026-09-24 15:51:32.249 [INFO] [PID 20948] [TID 2] WEB: Web document load завершён. | {"title":"Симулятор","url":"file:///C:/Users/Admin/AppData/Local/Temp/.net/AssistQuestEditor/fT7OzD1l6iP9/Web/simulator.html?v=1.0.40.181"}
2026-09-24 15:51:32.264 [INFO] [PID 20948] [TID 2] WebView2: NavigationCompleted. | form=Симулятор; success=True; error=Unknown
2026-09-24 15:51:32.264 [INFO] [PID 20948] [TID 2] WebView2: browser ready. | form=Симулятор; page=simulator.html
2026-09-24 15:51:32.265 [INFO] [PID 20948] [TID 2] SimulatorForm: browser ready, отправляю snapshot.
2026-09-24 15:51:32.266 [INFO] [PID 20948] [TID 2] SimulatorForm: автосохранения нет, мир берётся из кампании.
2026-09-24 15:51:32.267 [INFO] [PID 20948] [TID 2] SimulatorForm: мир приведён к стартовым условиям кампании. | reason=первый запуск без автосохранения; campaignId=common; startDate=2026-01-01 00:00; weather=; geo=GeoCoordinate { Latitude = 55,1644, Longitude = 61,4368, IsValid = True }
2026-09-24 15:51:32.322 [INFO] [PID 20948] [TID 2] SimulatorForm: отправляю дорожную геометрию. | segments=98341; jsonChars=3625876
2026-09-24 15:51:32.394 [INFO] [PID 20948] [TID 2] SimulatorForm: формирование snapshot. | points=5192; selected=<none>; player=WorldCoordinate { X = 158898, Y = 89,5193, Z = -76926,55 }
2026-09-24 15:51:32.476 [INFO] [PID 20948] [TID 2] SimulatorForm: отправляю snapshot в WebView2. | jsonChars=1307827; points=5192
2026-09-24 15:51:32.536 [INFO] [PID 20948] [TID 2] WEB: Дорожная геометрия получена. | {"segments":98341}
2026-09-24 15:51:32.538 [INFO] [PID 20948] [TID 2] WEB: Simulator получил snapshot. | {"points":5192,"selectedPointId":null,"player":{"x":158898,"y":89.5193,"z":-76926.55},"version":"1.0.40.181-WORLD-CAMPAIGN-AUTHORING-R29"}
2026-09-24 15:51:55.786 [INFO] [PID 20948] [TID 2] WebView2: получено действие. | form=Редактор; action=open_world_folder
2026-09-24 15:52:07.520 [INFO] [PID 20948] [TID 2] WebView2: получено действие. | form=Редактор; action=world_info
2026-09-24 15:52:21.451 [INFO] [PID 20948] [TID 2] MainForm: окно свойств закрыто без изменений. | kind=world; edit=False; id=demo
2026-09-24 15:53:00.142 [INFO] [PID 20948] [TID 2] SimulatorForm: закрытие без автосохранения (симуляция выключена).
2026-09-24 15:53:00.210 [INFO] [PID 20948] [TID 2] Application.Run завершён.
2026-09-24 15:53:00.213 [INFO] [PID 20948] [TID 2] === Assist Quest Editor END ===
2026-09-24 15:53:07.219 [INFO] [PID 21024] [TID 2] === Assist Quest Editor START === | Version=1.0.40.181-WORLD-CAMPAIGN-AUTHORING-R29; Mode=User; BaseDirectory=C:\Users\Admin\AppData\Local\Temp\.net\AssistQuestEditor\fT7OzD1l6iP9\; CurrentDirectory=F:\repo\assist_quest_editor\bin\Release\net10.0-windows\win-x64\publish; LogPath=F:\repo\assist_quest_editor\MemoryAI\LOGS\assist_quest_editor.log
2026-09-24 15:53:07.240 [INFO] [PID 21024] [TID 2] Single instance: экземпляр первый. | mutex=Local\AssistQuestEditor.SingleInstance.1
2026-09-24 15:53:07.240 [INFO] [PID 21024] [TID 2] Splash: подготовка. | path=C:\Users\Admin\AppData\Local\Temp\.net\AssistQuestEditor\fT7OzD1l6iP9\Assets\SplashScreen.png; exists=True
2026-09-24 15:53:07.380 [INFO] [PID 21024] [TID 2] Ресурсы при запуске проверены. | Ресурсы публикации совпадают с манифестом: файлов 26.
2026-09-24 15:53:07.418 [INFO] [PID 21024] [TID 2] CampaignInstaller: первая установка кампании. | Установлена кампания «SibirMap» v1.
2026-09-24 15:53:07.418 [INFO] [PID 21024] [TID 2] CampaignInstaller: синхронизация завершена. | sourceCampaigns=1; userRoot=C:\Users\Admin\Documents\Assist Quest Editor\worlds; visibleChanges=0
2026-09-24 15:53:07.434 [INFO] [PID 21024] [TID 2] Splash: завершён. | Перед первичной настройкой.
2026-09-24 15:53:15.287 [INFO] [PID 21024] [TID 2] Startup: первичная настройка завершена. | author=Rassol72; language=ru
2026-09-24 15:53:15.288 [INFO] [PID 21024] [TID 2] WorldStore: каталог миров загружен. | worlds=0; root=C:\Users\Admin\Documents\Assist Quest Editor\worlds; readOnly=False
2026-09-24 15:53:15.289 [INFO] [PID 21024] [TID 2] Startup: миров найдено. | count=0
2026-09-24 15:53:32.568 [INFO] [PID 21024] [TID 2] WorldArchiveService: архив прочитан. | path=F:\repo\assist_quest_editor\bin\Release\net10.0-windows\win-x64\publish\data\DemoWorld.aqezip; kind=world; id=demo; files=3; bytes=3315
2026-09-24 15:53:32.574 [INFO] [PID 21024] [TID 2] WorldArchiveService: архив распакован. | archive=F:\repo\assist_quest_editor\bin\Release\net10.0-windows\win-x64\publish\data\DemoWorld.aqezip; target=C:\Users\Admin\AppData\Local\Temp\aq-import-ed0c7036d7124c14bf659174c3774a34; files=4
2026-09-24 15:53:32.578 [INFO] [PID 21024] [TID 2] WorldStore: каталог миров загружен. | worlds=1; root=C:\Users\Admin\Documents\Assist Quest Editor\worlds; readOnly=False
2026-09-24 15:53:32.578 [INFO] [PID 21024] [TID 2] WorldStore: мир импортирован из архива. | archive=F:\repo\assist_quest_editor\bin\Release\net10.0-windows\win-x64\publish\data\DemoWorld.aqezip; folder=C:\Users\Admin\Documents\Assist Quest Editor\worlds\Демо Мир; overwrite=False; worldId=demo
2026-09-24 15:53:32.594 [INFO] [PID 21024] [TID 2] Startup: мир выбран. | world=demo; folder=C:\Users\Admin\Documents\Assist Quest Editor\worlds\Демо Мир; lastCampaign=common
2026-09-24 15:53:32.594 [INFO] [PID 21024] [TID 2] Загрузка СДО world data.
2026-09-24 15:53:32.596 [INFO] [PID 21024] [TID 2] SdoWorldDataLoader.Load() | path=F:\repo\assist_quest_editor\bin\Release\net10.0-windows\win-x64\publish\data\world/sdo_points.json; exists=True
2026-09-24 15:53:32.599 [INFO] [PID 21024] [TID 2] Файл СДО прочитан. | bytes=756275; chars=708222
2026-09-24 15:53:32.622 [INFO] [PID 21024] [TID 2] Метаданные СДО разобраны. | schema=1; source=zvukoper/ets2_assist:data/editor_static_data; categoryCount=71; pointCount=5115; parsedPoints=5115
2026-09-24 15:53:32.623 [INFO] [PID 21024] [TID 2] СДО-точки отфильтрованы. | input=5115; valid=5115; invalid=0
2026-09-24 15:53:32.628 [INFO] [PID 21024] [TID 2] СДО world points готовы. | count=5115; X=[118733,199063]; Y=[-41,7734,220,812]; Z=[-110503,-43350,1]
2026-09-24 15:53:32.629 [INFO] [PID 21024] [TID 2] CityWorldDataLoader.Load() | path=F:\repo\assist_quest_editor\bin\Release\net10.0-windows\win-x64\publish\data\world/cities.json; exists=True
2026-09-24 15:53:32.632 [INFO] [PID 21024] [TID 2] Города world points готовы. | input=77; valid=77; invalid=0
2026-09-24 15:53:32.632 [INFO] [PID 21024] [TID 2] World data загружены. | sdo=5115; cities=77; total=5192
2026-09-24 15:53:32.633 [INFO] [PID 21024] [TID 2] RoadWorldDataLoader.Load() | path=F:\repo\assist_quest_editor\bin\Release\net10.0-windows\win-x64\publish\data\world/roads.json; exists=True
2026-09-24 15:53:32.696 [INFO] [PID 21024] [TID 2] Дорожная геометрия готова. | source=zvukoper/ets2_assist:data/GeoJson/roads.geojson; declared=98341; parsed=98341; invalid=0
2026-09-24 15:53:32.724 [INFO] [PID 21024] [TID 2] Дорожная геометрия загружена. | segments=98341
2026-09-24 15:53:32.726 [INFO] [PID 21024] [TID 2] JunctionWorldDataLoader.Load() | path=F:\repo\assist_quest_editor\bin\Release\net10.0-windows\win-x64\publish\data\world/junctions.json; exists=True
2026-09-24 15:53:32.728 [INFO] [PID 21024] [TID 2] Перекрёстки готовы. | source=zvukoper/ets2_assist:data/GeoJson/roads.geojson; declared=3275; parsed=3275; invalid=0; method=gaps:converge10-120m>=3dirs+window35m/20deg+tee4-50m>30deg + noding+snap6m+slack20m+dir30deg
2026-09-24 15:53:32.730 [INFO] [PID 21024] [TID 2] Перекрёстки загружены. | count=3275
2026-09-24 15:53:32.733 [INFO] [PID 21024] [TID 2] CityBoundaryStore.Load(): черты прочитаны. | cities=5; rejected=0; path=C:\Users\Admin\AppData\Local\Assist Quest Editor\world\city_boundaries.json
2026-09-24 15:53:32.733 [INFO] [PID 21024] [TID 2] CityBoundaryFileSource: черты перечитаны. | count=5; path=C:\Users\Admin\AppData\Local\Assist Quest Editor\world\city_boundaries.json
2026-09-24 15:53:32.734 [INFO] [PID 21024] [TID 2] Черты городов загружены. | count=5; path=C:\Users\Admin\AppData\Local\Assist Quest Editor\world\city_boundaries.json
2026-09-24 15:53:32.740 [INFO] [PID 21024] [TID 2] Создан SimulatorDataSourceAdapter. | channels=16; points=5192
2026-09-24 15:53:32.747 [INFO] [PID 21024] [TID 2] WorldStore: каталог миров загружен. | worlds=1; root=C:\Users\Admin\Documents\Assist Quest Editor\worlds; readOnly=False
2026-09-24 15:53:32.749 [INFO] [PID 21024] [TID 2] CampaignStore: каталог загружен. | campaigns=2; root=C:\Users\Admin\Documents\Assist Quest Editor\worlds; readOnly=False
2026-09-24 15:53:32.750 [INFO] [PID 21024] [TID 2] CampaignStore: каталог загружен. | campaigns=1; root=C:\Users\Admin\Documents\Assist Quest Editor\worlds\Демо Мир; readOnly=False
2026-09-24 15:53:32.751 [INFO] [PID 21024] [TID 2] CampaignStore: каталог ограничен миром. | world=C:\Users\Admin\Documents\Assist Quest Editor\worlds\Демо Мир; campaigns=1
2026-09-24 15:53:32.752 [INFO] [PID 21024] [TID 2] QuestDefinitionLoader.LoadDocumentOrFallback() | path=C:\Users\Admin\Documents\Assist Quest Editor\worlds\SibirMap\quests\tutorial_ruslan_shashlik.aqquest; userExists=True; sourceExists=True
2026-09-24 15:53:32.772 [INFO] [PID 21024] [TID 2] Учебный Quest Definition загружен. | questId=tutorial_ruslan_shashlik; nodes=21; connections=20
2026-09-24 15:53:32.774 [INFO] [PID 21024] [TID 2] SceneCatalogLoader.Load() | directory=C:\Users\Admin\Documents\Assist Quest Editor\worlds; exists=True
2026-09-24 15:53:32.780 [INFO] [PID 21024] [TID 2] Scene Definition загружена. | id=gosha_delivery; path=C:\Users\Admin\Documents\Assist Quest Editor\worlds\SibirMap\scenes\gosha_delivery.aqscene
2026-09-24 15:53:32.781 [INFO] [PID 21024] [TID 2] Scene Definition загружена. | id=gosha_meat; path=C:\Users\Admin\Documents\Assist Quest Editor\worlds\SibirMap\scenes\gosha_meat.aqscene
2026-09-24 15:53:32.782 [INFO] [PID 21024] [TID 2] Scene Definition загружена. | id=gosha_shop; path=C:\Users\Admin\Documents\Assist Quest Editor\worlds\SibirMap\scenes\gosha_shop.aqscene
2026-09-24 15:53:32.783 [INFO] [PID 21024] [TID 2] Scene Definition загружена. | id=ruslan_delivery; path=C:\Users\Admin\Documents\Assist Quest Editor\worlds\SibirMap\scenes\ruslan_delivery.aqscene
2026-09-24 15:53:32.783 [INFO] [PID 21024] [TID 2] Scene Definition загружена. | id=ruslan_finish; path=C:\Users\Admin\Documents\Assist Quest Editor\worlds\SibirMap\scenes\ruslan_finish.aqscene
2026-09-24 15:53:32.784 [INFO] [PID 21024] [TID 2] Scene Definition загружена. | id=ruslan_start; path=C:\Users\Admin\Documents\Assist Quest Editor\worlds\SibirMap\scenes\ruslan_start.aqscene
2026-09-24 15:53:32.784 [INFO] [PID 21024] [TID 2] Scene catalog готов. | sceneCount=6
2026-09-24 15:53:32.786 [INFO] [PID 21024] [TID 2] LocationStore: библиотека загружена. | root=C:\Users\Admin\Documents\Assist Quest Editor\locations; count=0; readOnly=False
2026-09-24 15:53:32.797 [INFO] [PID 21024] [TID 2] MainForm создан. Запуск Application.Run().
2026-09-24 15:53:32.809 [INFO] [PID 21024] [TID 2] WebView2: начало инициализации. | form=Редактор; page=main.html
2026-09-24 15:53:33.149 [INFO] [PID 21024] [TID 2] WebView2: CoreWebView2 создан. | browser=153.0.4234.48
2026-09-24 15:53:33.159 [INFO] [PID 21024] [TID 2] WebView2: Navigate. | form=Редактор; uri=file:///C:/Users/Admin/AppData/Local/Temp/.net/AssistQuestEditor/fT7OzD1l6iP9/Web/main.html?v=1.0.40.181; sourceExists=True; sourceBytes=8539
2026-09-24 15:53:33.242 [INFO] [PID 21024] [TID 2] WEB: Web document load завершён. | {"title":"Редактор","url":"file:///C:/Users/Admin/AppData/Local/Temp/.net/AssistQuestEditor/fT7OzD1l6iP9/Web/main.html?v=1.0.40.181"}
2026-09-24 15:53:33.244 [INFO] [PID 21024] [TID 2] WebView2: NavigationCompleted. | form=Редактор; success=True; error=Unknown
2026-09-24 15:53:33.245 [INFO] [PID 21024] [TID 2] WebView2: browser ready. | form=Редактор; page=main.html
2026-09-24 15:53:33.251 [INFO] [PID 21024] [TID 2] CampaignStore: каталог загружен. | campaigns=1; root=C:\Users\Admin\Documents\Assist Quest Editor\worlds\Демо Мир; readOnly=False
2026-09-24 15:53:33.252 [INFO] [PID 21024] [TID 2] CampaignStore: каталог ограничен миром. | world=C:\Users\Admin\Documents\Assist Quest Editor\worlds\Демо Мир; campaigns=1
2026-09-24 15:53:33.261 [INFO] [PID 21024] [TID 2] WebView2: начало инициализации. | form=Симулятор; page=simulator.html
2026-09-24 15:53:33.309 [INFO] [PID 21024] [TID 2] WebView2: CoreWebView2 создан. | browser=153.0.4234.48
2026-09-24 15:53:33.310 [INFO] [PID 21024] [TID 2] WebView2: Navigate. | form=Симулятор; uri=file:///C:/Users/Admin/AppData/Local/Temp/.net/AssistQuestEditor/fT7OzD1l6iP9/Web/simulator.html?v=1.0.40.181; sourceExists=True; sourceBytes=9508
2026-09-24 15:53:33.346 [INFO] [PID 21024] [TID 2] WEB: Simulator Web UI готов. | {"canvas":true,"side":true,"url":"file:///C:/Users/Admin/AppData/Local/Temp/.net/AssistQuestEditor/fT7OzD1l6iP9/Web/simulator.html?v=1.0.40.181"}
2026-09-24 15:53:33.347 [INFO] [PID 21024] [TID 2] WEB: Simulator interface layer готов. | {"layer":true,"supportsDialogue":true,"supportsChoice":true}
2026-09-24 15:53:33.349 [INFO] [PID 21024] [TID 2] WEB: Web document load завершён. | {"title":"Симулятор","url":"file:///C:/Users/Admin/AppData/Local/Temp/.net/AssistQuestEditor/fT7OzD1l6iP9/Web/simulator.html?v=1.0.40.181"}
2026-09-24 15:53:33.364 [INFO] [PID 21024] [TID 2] WebView2: NavigationCompleted. | form=Симулятор; success=True; error=Unknown
2026-09-24 15:53:33.364 [INFO] [PID 21024] [TID 2] WebView2: browser ready. | form=Симулятор; page=simulator.html
2026-09-24 15:53:33.365 [INFO] [PID 21024] [TID 2] SimulatorForm: browser ready, отправляю snapshot.
2026-09-24 15:53:33.366 [INFO] [PID 21024] [TID 2] SimulatorForm: автосохранения нет, мир берётся из кампании.
2026-09-24 15:53:33.368 [INFO] [PID 21024] [TID 2] SimulatorForm: мир приведён к стартовым условиям кампании. | reason=первый запуск без автосохранения; campaignId=common; startDate=2026-01-01 00:00; weather=; geo=GeoCoordinate { Latitude = 55,1644, Longitude = 61,4368, IsValid = True }
2026-09-24 15:53:33.430 [INFO] [PID 21024] [TID 2] SimulatorForm: отправляю дорожную геометрию. | segments=98341; jsonChars=3625876
2026-09-24 15:53:33.499 [INFO] [PID 21024] [TID 2] SimulatorForm: формирование snapshot. | points=5192; selected=<none>; player=WorldCoordinate { X = 158898, Y = 89,5193, Z = -76926,55 }
2026-09-24 15:53:33.574 [INFO] [PID 21024] [TID 2] SimulatorForm: отправляю snapshot в WebView2. | jsonChars=1307827; points=5192
2026-09-24 15:53:33.640 [INFO] [PID 21024] [TID 2] WEB: Дорожная геометрия получена. | {"segments":98341}
2026-09-24 15:53:33.643 [INFO] [PID 21024] [TID 2] WEB: Simulator получил snapshot. | {"points":5192,"selectedPointId":null,"player":{"x":158898,"y":89.5193,"z":-76926.55},"version":"1.0.40.181-WORLD-CAMPAIGN-AUTHORING-R29"}
2026-09-24 15:53:54.028 [INFO] [PID 21024] [TID 2] WebView2: получено действие. | form=Редактор; action=open_settings
2026-09-24 15:53:54.916 [INFO] [PID 21024] [TID 2] WebView2: получено действие. | form=Редактор; action=open_settings
